name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Maruti Zen Estilo 1.1 LXI BSIII,2008,11.918390573078392,40000,Petrol,Individual,Manual,Second Owner,18.2,1061,64.0,5
Mahindra Bolero SLX,2011,12.994530005894443,60000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7
Ford Figo Diesel EXI,2011,12.429216196844383,55130,Diesel,Dealer,Manual,Second Owner,20.0,1399,68.0,5
Maruti Wagon R VXI BS IV,2014,12.706847933442663,22000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5
Ford Figo Petrol ZXI,2010,12.429216196844383,48000,Petrol,Individual,Manual,First Owner,15.6,1196,70.0,5
Hyundai i20 Magna,2012,12.721885810807203,45000,Petrol,Individual,Manual,First Owner,18.5,1197,82.85,5
Mahindra XUV500 W4,2016,13.840203170554645,22522,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,7
Hyundai i20 1.2 Magna,2012,12.676076274775909,51856,Petrol,Dealer,Manual,Third Owner,18.5,1197,80.0,5
Maruti Ciaz RS ZXi Plus,2015,13.217673557208654,29434,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,5
Honda WR-V i-DTEC VX,2018,13.592367006650065,25000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,5
Tata Tiago 1.2 Revotron XZ,2017,12.84792653170257,28000,Petrol,Individual,Manual,Second Owner,23.84,1199,84.0,5
Renault Duster 85PS Diesel RxL Optional,2013,12.89921982609012,44500,Diesel,Individual,Manual,Second Owner,20.46,1461,83.8,5
Maruti Wagon R VXI BS IV,2016,12.834681304952548,34500,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5
Honda City i-VTEC CVT ZX,2017,13.9108207377686,20000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,5
Hyundai i20 1.2 Spotz,2018,13.38472764187182,15000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Nissan Micra XV CVT,2014,12.796633237315017,26000,Petrol,Individual,Automatic,First Owner,19.34,1198,76.0,5
Hyundai EON D Lite Plus,2012,11.84939770159144,20000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5
Hyundai Xcent 1.2 VTVT S,2019,13.217673557208654,3000,Petrol,Individual,Manual,First Owner,20.14,1197,81.86,5
Honda Amaze VX Petrol BSIV,2019,13.415032991367148,20000,Petrol,Individual,Manual,First Owner,19.5,1199,88.76,5
Maruti Vitara Brezza ZDi Plus,2017,13.687677186454389,25000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,13.764217263576723,35000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
Chevrolet Cruze LTZ,2010,12.611537753638338,60000,Diesel,Individual,Manual,First Owner,18.3,1991,147.9,5
Honda City i-VTEC CVT VX,2017,13.955272500339433,6825,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,5
Chevrolet Cruze LTZ AT,2015,13.017002861746503,155000,Diesel,Individual,Automatic,First Owner,14.81,1998,163.7,5
Maruti Eeco CNG 5 Seater AC BSIV,2018,12.834681304952548,50000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,5
Maruti Ertiga BSIV VXI,2016,13.304684934198283,13500,Petrol,Individual,Manual,First Owner,17.5,1373,91.1,7
Toyota Innova 2.5 V Diesel 8-seater,2008,13.458835614025542,260000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,8
Hyundai Xcent 1.2 CRDi S,2018,13.304684934198283,65000,Diesel,Individual,Manual,First Owner,25.4,1186,73.97,5
Mahindra Xylo H9,2014,13.353475098367715,95000,Diesel,Individual,Manual,Second Owner,14.02,2179,118.3,8
Maruti Ciaz ZXi,2016,13.287877815881902,40000,Petrol,Individual,Manual,Second Owner,20.73,1373,91.1,5
Hyundai Santro Era,2019,12.948009990259552,30000,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,5
Mitsubishi Pajero Sport 4X4 Dual Tone,2016,14.48333993053993,120000,Diesel,Individual,Manual,First Owner,13.5,2477,175.56,7
Tata New Safari Dicor EX 4X2 BS IV,2013,13.201174557828619,112011,Diesel,Individual,Manual,First Owner,13.93,2179,138.1,7
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,13.710150042306449,125000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,7
Tata Manza Aura Quadrajet,2009,12.429216196844383,43000,Diesel,Individual,Manual,First Owner,18.8,1248,90.0,5
Mahindra Bolero 2011-2019 SLE,2019,13.415032991367148,53534,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7
Tata Tigor 2017-2020 XZ Plus,2019,13.180632285528304,20000,Petrol,Individual,Manual,First Owner,20.3,1199,83.81,5
Chevrolet Beat Diesel LT,2012,11.918390573078392,70000,Diesel,Individual,Manual,Second Owner,25.44,936,57.6,5
Mahindra XUV500 W8 2WD,2013,13.217673557208654,70000,Diesel,Individual,Manual,Third Owner,15.1,2179,140.0,7
Mahindra Scorpio 1.99 S4 Plus,2015,13.38472764187182,150000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,7
Tata Indica Vista TDI LX,2012,12.100712129872347,100000,Diesel,Individual,Manual,Second Owner,19.4,1405,70.0,5
Mahindra Thar 4X4,2015,13.279367126213993,50000,Diesel,Individual,Manual,First Owner,16.55,2498,105.0,7
Hyundai i20 Magna,2013,12.751299696013497,120000,Petrol,Individual,Manual,Second Owner,18.5,1197,82.85,5
Maruti Swift VDI,2013,12.765688433465597,110000,Diesel,Individual,Manual,Third Owner,22.9,1248,74.0,5
Honda BRV i-VTEC V MT,2016,13.493926933836812,140000,Petrol,Individual,Manual,First Owner,15.4,1497,117.3,7
Tata Venture EX 7 Str,2012,12.429216196844383,120000,Diesel,Individual,Manual,First Owner,15.42,1405,70.0,7
Maruti 800 AC,2002,10.714417768752456,70000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4
Toyota Innova 2.5 E Diesel MS 8-seater,2007,12.923909999653127,248119,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494,102.0,8
Renault KWID 1.0 RXT Optional,2017,12.691580461311874,16500,Petrol,Individual,Manual,Second Owner,23.01,999,67.0,5
Maruti Alto K10 VXI,2016,12.765688433465597,9900,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5
Maruti Alto LXi,2012,12.100712129872347,80000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5
Fiat Linea Emotion,2010,11.918390573078392,100000,Petrol,Individual,Manual,Second Owner,16.0,1368,90.0,5
Maruti Dzire ZXI,2020,13.458835614025542,20000,Petrol,Individual,Manual,First Owner,23.26,1197,88.5,5
Maruti Ciaz ZDi Plus SHVS,2016,13.58609739363647,90000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5
Mahindra Thar CRDe,2019,13.764217263576723,15000,Diesel,Individual,Manual,First Owner,16.55,2498,105.0,6
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,13.693342923990066,75000,Diesel,Individual,Automatic,First Owner,21.5,1498,108.5,5
Maruti Ritz LDi,2011,11.982929094215963,140000,Diesel,Individual,Manual,First Owner,21.1,1248,73.9,5
Hyundai i20 1.4 CRDi Asta,2012,12.611537753638338,120000,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0,5
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,13.764217263576723,75000,Diesel,Individual,Automatic,First Owner,21.5,1498,108.5,5
Maruti Ertiga VDI,2015,13.215853720491667,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7
Audi A3 35 TDI Premium Plus,2018,14.914122846632385,20000,Diesel,Individual,Automatic,First Owner,20.38,1968,143.0,5
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,13.997832114758229,61000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,7
Renault Fluence Diesel E4,2012,13.253391639810733,100000,Diesel,Individual,Manual,Second Owner,21.8,1461,78.0,5
Mahindra Thar CRDe,2017,13.592367006650065,60000,Diesel,Individual,Manual,Second Owner,16.55,2498,105.0,6
Hyundai Verna CRDi SX ABS,2009,12.834681304952548,100000,Diesel,Individual,Manual,First Owner,18.1,1493,110.0,5
Mahindra Bolero SLX,2009,12.611537753638338,170000,Diesel,Individual,Manual,Third Owner,13.6,2523,63.0,7
Toyota Etios G,2013,12.765688433465597,100000,Petrol,Individual,Manual,Second Owner,16.78,1496,88.73,5
Mahindra Bolero SLX,2011,12.89921982609012,120000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7
Volkswagen Polo 1.5 TDI Comfortline,2015,12.983099011217604,50000,Diesel,Individual,Manual,First Owner,20.14,1498,88.8,5
Maruti Alto 800 LXI,2015,12.468436909997665,25000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5
Maruti Swift VDI,2013,13.017002861746503,24019,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5
Hyundai Verna 1.6 SX,2013,13.038979594549872,80000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5
Maruti Ritz VDi ABS,2011,12.254862809699606,100000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5
Maruti Swift Dzire VXI,2015,13.199324418540456,93000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,5
Maruti Ertiga SHVS VDI,2017,13.473020249017498,50000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7
Maruti Alto 800 VXI,2018,12.560244459250788,22000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Hyundai Creta 1.4 E Plus,2019,13.805460222110773,19600,Diesel,Individual,Manual,First Owner,22.1,1396,88.7,5
Tata Indigo CS eGLS BS IV,2017,12.799399490807907,104000,Petrol,Individual,Manual,First Owner,15.64,1193,64.1,5
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,13.687677186454389,33000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
Mahindra TUV 300 mHAWK100 T8,2017,13.458835614025542,60000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7
Mahindra Bolero 2011-2019 DI - AC BS III,2016,13.304684934198283,60000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9
Nissan Terrano XL,2015,13.458835614025542,40000,Petrol,Individual,Manual,First Owner,13.24,1598,102.5,5
Tata Tiago 1.05 Revotorq XT,2016,12.89921982609012,60000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,5
Hyundai Accent Executive LPG,2010,12.013700752882718,80000,LPG,Individual,Manual,First Owner,13.2,1495,93.7,5
Toyota Innova 2.5 V Diesel 8-seater,2007,12.765688433465597,376412,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,8
Maruti Ertiga VXI,2014,12.959844447906553,80000,Petrol,Individual,Manual,Third Owner,16.02,1373,93.7,7
Hyundai Santro Xing GL Plus,2012,12.100712129872347,70000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,5
Maruti Alto K10 2010-2014 VXI,2012,12.043553716032399,90000,Petrol,Individual,Manual,Third Owner,20.92,998,67.1,5
Mahindra Bolero 2011-2019 DI NON AC BS III White,2014,12.821258284620408,183000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9
Maruti Vitara Brezza VDi,2018,13.592367006650065,27000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,13.710150042306449,35000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5
Maruti Swift VDI,2013,12.873902018105829,120000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5
Maruti Swift Dzire VDI,2014,13.005829561148378,80000,Diesel,Individual,Manual,Second Owner,23.4,1248,74.0,5
Maruti Swift Dzire VDI,2014,13.038979594549872,70000,Diesel,Individual,Manual,Fourth & Above Owner,23.4,1248,74.0,5
Maruti Wagon R LXI DUO BS IV,2013,12.524526376648708,55000,LPG,Individual,Manual,First Owner,14.4,998,61.7,5
Maruti Ritz VDi,2009,12.206072645530174,120000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5
Maruti Swift Dzire 1.2 Lxi BSIV,2012,12.765688433465597,72000,Petrol,Individual,Manual,Second Owner,17.5,1197,85.8,5
Tata New Safari 4X4 EXI BSIII,2007,11.461632170582678,120000,Diesel,Individual,Manual,Second Owner,12.0,2092,127.0,7
Toyota Etios GD,2014,13.217673557208654,250000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,13.710150042306449,100000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,9
Tata Sumo Gold GX,2013,12.765688433465597,120000,Diesel,Individual,Manual,Second Owner,15.3,2956,83.83,7
Hyundai Grand i10 Asta,2014,13.030245895511662,32000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,5
Maruti Alto STD,2008,11.76756768334381,60000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5
Maruti Alto 800 LXI,2017,12.445089546000673,40000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Ford Ecosport 1.5 Diesel Trend,2014,13.253391639810733,48000,Diesel,Individual,Manual,First Owner,21.7,1498,98.96,5
Nissan Terrano XL D Option,2018,13.641157170819497,30000,Diesel,Individual,Manual,First Owner,19.87,1461,83.14,5
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2010,12.367340793126296,100000,Diesel,Individual,Manual,Second Owner,13.93,2179,138.1,7
Mahindra TUV 300 T6,2016,13.458835614025542,50000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7
Hyundai Grand i10 1.2 Kappa Sportz Option,2018,13.176851562688398,5000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5
Jeep Compass 2.0 Limited Option,2017,14.22097566607244,12000,Diesel,Individual,Manual,First Owner,17.1,1956,170.0,5
Mahindra Bolero 2011-2019 DI - AC BS III,2016,13.235692062711331,72000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9
Mahindra Bolero 2011-2019 DI - AC BS III,2016,13.304684934198283,70000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9
Chevrolet Aveo U-VA 1.2 LS,2007,11.532728092266408,50000,Petrol,Individual,Manual,Second Owner,15.26,1150,74.9,5
Mahindra XUV500 W8 AWD,2014,13.527828485512494,70000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7
Chevrolet Aveo U-VA 1.2,2010,11.904967552746252,70000,Petrol,Individual,Manual,Third Owner,14.7,1150,76.0,5
Maruti Baleno Alpha 1.2,2015,13.38472764187182,50000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5
Volkswagen Polo Petrol Trendline 1.2L,2012,12.644327576461329,40000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5
Hyundai Xcent 1.2 Kappa S,2014,13.081541382884074,30000,Petrol,Individual,Manual,First Owner,19.1,1197,82.0,5
Maruti Alto 800 VXI,2018,12.676076274775909,15000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Honda City i VTEC VX,2015,13.527828485512494,40000,Petrol,Individual,Manual,First Owner,17.4,1497,117.3,5
Nissan Micra Active XL Petrol,2017,12.821258284620408,40000,Petrol,Individual,Manual,First Owner,19.49,1198,67.04,5
Maruti Swift ZXI,2013,12.676076274775909,60000,Petrol,Individual,Manual,Fourth & Above Owner,18.6,1197,85.8,5
Maruti Swift ZXI,2013,12.948009990259552,67000,Petrol,Individual,Manual,First Owner,18.6,1197,85.8,5
Maruti Swift Dzire VXi,2010,12.388394202324129,60000,Petrol,Individual,Manual,Second Owner,17.5,1298,85.8,5
Datsun RediGO 1.0 S,2017,12.301382825334498,60000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,5
Tata Tiago 1.2 Revotron XM,2016,12.765688433465597,30000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5
Honda Amaze VX i-DTEC,2018,13.422467969854667,40000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5
Toyota Etios Cross 1.2L G,2016,12.983099011217604,50000,Petrol,Individual,Manual,Second Owner,18.16,1197,78.8,5
Honda CR-V 2.0L 2WD AT,2006,11.736069016284437,200000,Petrol,Individual,Automatic,Third Owner,13.1,1997,141.1,5
Mahindra KUV 100 mFALCON G80 K6 AW,2016,12.89921982609012,14000,Petrol,Individual,Manual,Second Owner,18.15,1198,82.0,6
Chevrolet Tavera Neo 3 9 Str BSIII,2015,12.959844447906553,70000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,9
Maruti Ritz Genus VDi,2010,12.647548191161372,94000,Diesel,Individual,Manual,Second Owner,21.1,1248,75.0,5
Chevrolet Tavera Neo 3 10 Seats BSIII,2015,13.142164043914272,197000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,10
Ford Figo 1.5D Trend MT,2015,13.180632285528304,79000,Diesel,Individual,Manual,Second Owner,25.83,1498,99.0,5
Skoda Octavia Rider 1.9 AT TDI,2008,12.254862809699606,120000,Diesel,Individual,Manual,Second Owner,18.7,1896,66.0,5
Mahindra Marazzo M2 8Str BSIV,2019,13.79224193102492,30000,Diesel,Individual,Manual,First Owner,17.3,1497,121.0,8
Maruti Wagon R VXI BS IV,2018,12.994530005894443,20000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5
Maruti Wagon R VXI BS IV,2018,12.994530005894443,17000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5
Hyundai i20 1.2 Spotz,2018,13.39239051461739,20000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Renault KWID RXT Optional,2016,12.594730635321957,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5
Hyundai Getz 1.1 GLE,2007,11.082142548877775,70000,Petrol,Individual,Manual,Third Owner,15.0,1086,66.6,5
Tata Hexa XT,2017,13.997832114758229,150000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,7
Tata Hexa XM,2017,14.039453789449048,35000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,7
Tata Indigo CS eLX BS IV,2010,12.206072645530174,60000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,5
Hyundai i20 Active 1.4 SX with AVN,2016,13.527828485512494,40000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,5
Maruti Wagon R LXI CNG,2018,12.89921982609012,60000,CNG,Individual,Manual,First Owner,26.6,998,58.16,5
Honda Amaze E i-VTEC,2017,13.071070083016778,57000,Petrol,Individual,Manual,First Owner,17.8,1198,86.7,5
Tata Indigo VS,2012,11.608235644774552,120000,Diesel,Individual,Manual,Second Owner,17.8,1405,70.0,5
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,12.765688433465597,30000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5
Maruti Swift Dzire Tour LDI,2016,13.017002861746503,175000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5
Tata Indigo LX,2010,11.918390573078392,90000,Diesel,Individual,Manual,First Owner,17.0,1405,70.0,5
Tata Indica V2 DLS,2009,11.289781913656018,110000,Diesel,Individual,Manual,Second Owner,17.2,1396,53.5,5
Hyundai i20 Magna 1.2,2015,12.971540487669746,35000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,5
Toyota Innova Crysta 2.4 ZX MT BSIV,2017,14.187074114396758,81000,Diesel,Individual,Manual,First Owner,13.68,2393,147.8,7
Chevrolet Cruze LTZ,2011,12.793859310432293,100000,Diesel,Individual,Manual,First Owner,18.3,1991,147.9,5
Tata Hexa XTA,2017,14.183619879528669,60000,Diesel,Individual,Automatic,First Owner,17.6,2179,153.86,7
Honda City i DTec S,2016,13.415032991367148,60000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5
Mercedes-Benz GLA Class 200,2016,14.508657738524219,70000,Petrol,Individual,Automatic,First Owner,13.7,1991,183.0,5
Honda Amaze S i-Dtech,2015,12.994530005894443,50000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5
Hyundai i20 1.4 CRDi Era,2012,12.449014902564246,90000,Diesel,Individual,Manual,First Owner,23.0,1396,90.0,5
Datsun GO Plus A Option Petrol,2018,13.180632285528304,65000,Petrol,Individual,Manual,First Owner,19.02,1198,67.05,7
Mahindra XUV500 W4 1.99 mHawk,2016,13.698976741708323,40000,Diesel,Individual,Manual,Second Owner,16.0,1997,140.0,7
Volkswagen Polo Diesel Comfortline 1.2L,2013,12.542544882151386,80000,Diesel,Individual,Manual,Second Owner,22.07,1199,73.9,5
Maruti Swift Dzire AMT ZXI,2017,13.493926933836812,35000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5
Mahindra TUV 300 T8,2016,13.458835614025542,30000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7
Maruti Zen Estilo LXI BSIII,2007,11.407564949312402,70000,Petrol,Individual,Manual,First Owner,18.2,998,67.1,5
Hyundai i10 Magna 1.1L,2015,12.567237494741757,100000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5
Hyundai Creta 1.6 SX Automatic,2018,14.137594057133388,55000,Petrol,Individual,Automatic,First Owner,14.8,1591,121.3,5
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,13.527828485512494,80000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.6,7
Hyundai Verna 1.4 VTVT,2016,13.38472764187182,40000,Petrol,Individual,Manual,First Owner,17.43,1396,105.5,5
Maruti Wagon R LXI BS IV,2013,12.388394202324129,108916,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,5
Hyundai EON Magna Optional,2013,12.577636201962656,40000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5
Hyundai EON Era Plus,2014,12.345830240069793,80000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5
Honda City i DTec VX,2016,13.815510557964274,50000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,5
Hyundai Santro Xing GL Plus,2012,12.206072645530174,90000,Petrol,Individual,Manual,Second Owner,17.92,1086,62.1,5
Maruti Alto LX,2004,11.407564949312402,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,5
Hyundai i20 1.4 CRDi Asta,2012,12.706847933442663,90000,Diesel,Individual,Manual,First Owner,23.0,1396,90.0,5
Maruti Ritz VDi ABS,2009,12.206072645530174,70000,Diesel,Individual,Manual,First Owner,21.1,1248,73.9,5
Mahindra KUV 100 D75 K4 Plus,2018,12.948009990259552,31000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6
Maruti Swift Dzire VDi,2009,12.468436909997665,120000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5
Hyundai i20 Sportz 1.2,2016,13.287877815881902,40000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Maruti Swift VDI BSIV,2015,13.208541073645382,180000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5
Maruti Wagon R LXI BS IV,2011,12.254862809699606,90000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5
Honda City 2017-2020 GXi,2008,12.128111104060462,110000,Petrol,Individual,Manual,Second Owner,17.7,1497,78.0,5
